Date,AAPL,ABBV,AMZN,COST,CVX,GOOGL,HD,JNJ,JPM,KO,LLY,MA,MRK,MSFT,PEP,PFE,PG,UNH,V,XOM
2018-01-17,41.9045524597168,74.06381225585938,64.75,172.28536987304688,92.80387878417969,56.527896881103516,164.52882385253906,116.92964935302734,90.8427505493164,36.49032974243164,76.3823013305664,157.15545654296875,46.23184585571289,82.71524047851562,93.29795837402344,24.31435203552246,73.26683807373047,209.7869110107422,115.16453552246094,60.62656021118164
2018-01-18,41.94198226928711,73.67346954345703,64.66600036621094,171.5864715576172,92.26396942138672,56.3725700378418,163.30197143554688,116.88195037841797,91.05984497070312,36.537086486816406,76.03673553466797,158.2648468017578,45.56105422973633,82.67853546142578,93.19618225097656,24.190092086791992,72.99969482421875,213.94871520996094,116.23137664794922,60.233863830566406
2018-01-19,41.75481033325195,74.26252746582031,64.72899627685547,172.28536987304688,92.06063842773438,56.74624252319336,165.7720947265625,117.23194122314453,90.85887145996094,36.75532150268555,75.74439239501953,159.55599975585938,45.67285919189453,82.58675384521484,94.07296752929688,24.157400131225586,73.72015380859375,214.1159210205078,115.84431457519531,60.040985107421875
2018-01-22,41.4132080078125,75.57545471191406,66.3655014038086,174.1578826904297,92.94408416748047,57.7714958190918,168.34930419921875,117.8525619506836,91.92011260986328,36.926788330078125,75.70010375976562,160.94277954101562,45.65049743652344,84.06416320800781,95.12195587158203,24.150854110717773,74.38391876220703,214.30062866210938,117.38322448730469,60.79879379272461
2018-01-23,41.42257308959961,74.78768920898438,68.12699890136719,173.2977752685547,91.86431884765625,58.367488861083984,168.71157836914062,112.83262634277344,91.82363891601562,36.9813346862793,74.79634857177734,159.9003143310547,45.98588943481445,84.33025360107422,94.95756530761719,24.07892608642578,72.08500671386719,215.75244140625,117.6853256225586,60.83325958251953
2018-01-24,40.76276397705078,74.87995910644531,67.87550354003906,174.03250122070312,92.12374877929688,58.12532424926758,169.79844665527344,113.0235366821289,92.9974594116211,37.27751159667969,74.69003295898438,159.7281494140625,45.59833526611328,84.2568359375,94.83230590820312,24.150854110717773,71.48594665527344,215.43569946289062,117.59092712402344,60.9917106628418
2018-01-25,40.035099029541016,76.86001586914062,68.89749908447266,177.35650634765625,91.60491943359375,58.663753509521484,169.0985565185547,114.87712860107422,93.02156829833984,37.28529739379883,75.31910705566406,161.2392120361328,45.68775939941406,84.72483825683594,94.64441680908203,24.3470516204834,71.51025390625,215.72604370117188,118.22349548339844,60.8814582824707
2018-01-26,40.12869644165039,87.44155883789062,70.10250091552734,178.21664428710938,91.98353576660156,58.932716369628906,170.63011169433594,115.61699676513672,93.52006530761719,37.82307434082031,77.15311431884766,162.91293334960938,46.23930358886719,86.3123550415039,95.31769561767578,25.51109504699707,71.01646423339844,218.6207733154297,119.26203918457031,61.31550216674805
2018-01-29,39.298091888427734,86.80282592773438,70.88400268554688,177.6880645751953,90.08341979980469,58.87913131713867,168.7280731201172,114.30436706542969,93.4235610961914,37.17617416381836,77.61384582519531,161.20103454589844,45.9337158203125,86.18387603759766,93.68153381347656,25.51763916015625,70.31219482421875,217.68812561035156,117.86473846435547,60.63346481323242
2018-01-30,39.06646728515625,82.239501953125,71.89099884033203,177.32064819335938,87.80470275878906,58.42703628540039,166.16734313964844,113.30992126464844,92.54723358154297,36.95016860961914,76.27597045898438,159.9003143310547,45.20331954956055,85.10106658935547,93.85376739501953,24.719804763793945,70.38504028320312,208.2207794189453,116.64683532714844,59.786067962646484
2018-01-31,39.17407989501953,79.64199829101562,72.54450225830078,174.5970001220703,87.88880157470703,58.667728424072266,165.4180450439453,109.93682098388672,92.9974594116211,37.090450286865234,72.16490936279297,161.63136291503906,44.159873962402344,87.18407440185547,94.17473602294922,24.222787857055664,69.8912582397461,208.33514404296875,117.288818359375,60.14430618286133
2018-02-01,39.2559814453125,82.56595611572266,69.5,173.3425750732422,88.04304504394531,58.63645553588867,164.59461975097656,111.3926773071289,93.9622802734375,36.9813346862793,73.0155029296875,165.38998413085938,44.614501953125,86.49589538574219,94.17473602294922,24.308591842651367,69.49462127685547,206.96253967285156,118.69556427001953,61.36373519897461
2018-02-02,37.55265426635742,81.73560333251953,71.49749755859375,171.12059020996094,83.14205169677734,55.54035186767578,159.71200561523438,109.53107452392578,91.87992858886719,36.42019271850586,71.92570495605469,163.1137237548828,43.64560317993164,84.22015380859375,92.89873504638672,24.163393020629883,68.19942474365234,204.0238037109375,114.15431213378906,58.235958099365234
2018-02-05,36.61442565917969,77.71873474121094,69.5,163.75570678710938,78.96321105957031,52.721153259277344,150.77003479003906,103.73150634765625,87.47405242919922,34.98613739013672,68.65636444091797,157.41366577148438,42.03572463989258,80.75151062011719,89.60299682617188,22.882951736450195,65.61715698242188,193.58856201171875,109.7735595703125,54.92216873168945
2018-02-06,38.14460372924805,78.91812133789062,72.14199829101562,165.76272583007812,82.16046142578125,53.814884185791016,157.2994842529297,104.87712097167969,90.13526916503906,34.814674377441406,69.09933471679688,161.899169921875,41.33513259887695,83.80721282958984,88.89842987060547,23.28556251525879,66.6856689453125,198.128662109375,113.26685333251953,53.978309631347656
2018-02-07,37.32802963256836,80.63557434082031,70.83899688720703,164.1320343017578,80.83526611328125,52.3747673034668,157.50531005859375,104.55095672607422,90.7463150024414,34.72894287109375,67.97412109375,161.37313842773438,41.64815902709961,82.22889709472656,88.85147094726562,23.08755874633789,66.24857330322266,198.69180297851562,112.96472930908203,53.006893157958984
2018-02-08,36.3008918762207,76.98775482177734,67.5250015258789,160.0285186767578,78.73884582519531,50.00765609741211,149.21383666992188,100.52546691894531,86.7343978881836,33.591060638427734,65.750244140625,153.61679077148438,40.791038513183594,78.0078125,86.2289810180664,22.196523666381836,64.93717956542969,190.45626831054688,107.49822998046875,52.407527923583984
2018-02-09,36.74491882324219,78.98910522460938,66.9800033569336,161.9189910888672,79.5802230834961,51.92119216918945,151.6016845703125,103.04736328125,88.47100067138672,33.614444732666016,67.5400161743164,157.99705505371094,40.89539337158203,80.91668701171875,87.03530883789062,22.546344757080078,64.69435119628906,194.4156036376953,109.8207778930664,52.74160385131836
2018-02-12,38.22496032714844,79.4361801147461,69.3115005493164,162.22360229492188,79.91678619384766,52.33259582519531,151.55226135253906,103.6360855102539,89.83779907226562,34.269107818603516,67.55770874023438,160.85671997070312,41.3127555847168,81.78842163085938,87.62242889404297,22.876352310180664,65.83574676513672,198.577392578125,111.85066223144531,53.187042236328125
2018-02-13,38.60787582397461,79.38653564453125,70.72550201416016,164.9921417236328,79.4329833984375,52.311744689941406,151.27230834960938,103.38945007324219,90.39256286621094,34.44057846069336,67.52227783203125,162.7025604248047,40.917755126953125,82.43075561523438,87.78681945800781,23.0611572265625,65.97335815429688,199.41329956054688,111.73736572265625,53.10352325439453
2018-02-14,39.3197021484375,80.25237274169922,72.55249786376953,167.85926818847656,79.67137908935547,53.2327880859375,152.07093811035156,103.15873718261719,92.48291015625,34.37043380737305,68.7567138671875,164.99786376953125,40.917755126953125,83.72148132324219,85.4148178100586,23.226163864135742,65.30955505371094,201.2961883544922,114.07879638671875,53.214874267578125
